lon_deg,lat_deg,date,ozone,units,qc_flag
50.875,6.125,22-Mar-2011,61.9354838709677,µg m^-3,0
50.875,6.125,23-Mar-2011,57.9354838709677,µg m^-3,0
50.875,6.125,24-Mar-2011,58.9354838709677,µg m^-3,0
50.875,6.125,25-Mar-2011,41.9354838709677,µg m^-3,0
50.875,6.125,26-Mar-2011,-28.0645161290323,µg m^-3,0
50.875,6.125,27-Mar-2011,48.9354838709677,µg m^-3,0
50.875,6.125,28-Mar-2011,79.9354838709677,µg m^-3,0
50.875,6.125,29-Mar-2011,72.9354838709677,µg m^-3,0
50.875,6.125,30-Mar-2011,-24.0645161290323,µg m^-3,0
50.875,6.125,31-Mar-2011,-90.0645161290323,µg m^-3,0
50.875,6.125,01-Apr-2011,-140.066666666667,µg m^-3,0
50.875,6.125,02-Apr-2011,11.9333333333333,µg m^-3,0
50.875,6.125,03-Apr-2011,-121.066666666667,µg m^-3,0
50.875,6.125,04-Apr-2011,-71.0666666666667,µg m^-3,0
50.875,6.125,05-Apr-2011,-114.066666666667,µg m^-3,0
50.875,6.125,06-Apr-2011,-16.0666666666667,µg m^-3,0
50.875,6.125,07-Apr-2011,-0.0666666666666629,µg m^-3,0
50.875,6.125,08-Apr-2011,17.9333333333333,µg m^-3,0
50.875,6.125,09-Apr-2011,29.9333333333333,µg m^-3,0
50.875,6.125,10-Apr-2011,39.9333333333333,µg m^-3,0
50.875,6.125,11-Apr-2011,21.9333333333333,µg m^-3,0
50.875,6.125,12-Apr-2011,-22.0666666666667,µg m^-3,0
50.875,6.125,13-Apr-2011,-5.06666666666666,µg m^-3,0
50.875,6.125,14-Apr-2011,-46.0666666666667,µg m^-3,0
50.875,6.125,15-Apr-2011,6.93333333333334,µg m^-3,0
50.875,6.125,16-Apr-2011,-33.0666666666667,µg m^-3,0
50.875,6.125,17-Apr-2011,-5.06666666666666,µg m^-3,0
50.875,6.125,18-Apr-2011,61.9333333333333,µg m^-3,0
50.875,6.125,19-Apr-2011,65.9333333333333,µg m^-3,0
50.875,6.125,20-Apr-2011,61.9333333333333,µg m^-3,0
50.875,6.125,21-Apr-2011,37.9333333333333,µg m^-3,0
50.875,6.125,22-Apr-2011,41.9333333333333,µg m^-3,0
50.875,6.125,23-Apr-2011,50.9333333333333,µg m^-3,0
50.875,6.125,24-Apr-2011,58.9333333333333,µg m^-3,0
50.875,6.125,25-Apr-2011,81.9333333333333,µg m^-3,0
50.875,6.125,26-Apr-2011,46.9333333333333,µg m^-3,0
50.875,6.125,27-Apr-2011,-87.0666666666667,µg m^-3,0
50.875,6.125,28-Apr-2011,-52.0666666666667,µg m^-3,0
50.875,6.125,29-Apr-2011,10.9333333333333,µg m^-3,0
50.875,6.125,30-Apr-2011,64.9333333333333,µg m^-3,0
50.875,6.125,01-May-2011,44.3225806451613,µg m^-3,0
50.875,6.125,02-May-2011,12.3225806451613,µg m^-3,0
50.875,6.125,03-May-2011,46.3225806451613,µg m^-3,0
