lon_deg,lat_deg,date,ozone,units,qc_flag
50.875,6.125,26-Jul-2011,3.67419360313685,µg m^-3,0
50.875,6.125,27-Jul-2011,2.17419358078511,µg m^-3,0
50.875,6.125,28-Jul-2011,0.474193555453131,µg m^-3,0
50.875,6.125,29-Jul-2011,-1.82580647881954,µg m^-3,0
50.875,6.125,30-Jul-2011,-1.82580647881954,µg m^-3,0
50.875,6.125,31-Jul-2011,-1.82580647881954,µg m^-3,0
50.875,6.125,01-Aug-2011,-3.6483871511394,µg m^-3,0
50.875,6.125,02-Aug-2011,-3.6483871511394,µg m^-3,0
50.875,6.125,03-Aug-2011,0.551612911445479,µg m^-3,0
50.875,6.125,04-Aug-2011,-2.04838712729754,µg m^-3,0
50.875,6.125,05-Aug-2011,-3.6483871511394,µg m^-3,0
50.875,6.125,06-Aug-2011,4.65161297254024,µg m^-3,0
50.875,6.125,07-Aug-2011,1.15161292038618,µg m^-3,0
50.875,6.125,08-Aug-2011,7.75161301873384,µg m^-3,0
50.875,6.125,09-Aug-2011,-0.74838710792603,µg m^-3,0
50.875,6.125,10-Aug-2011,-3.6483871511394,µg m^-3,0
50.875,6.125,11-Aug-2011,-2.14838712878766,µg m^-3,0
50.875,6.125,12-Aug-2011,-1.34838711686673,µg m^-3,0
50.875,6.125,13-Aug-2011,6.95161300681291,µg m^-3,0
50.875,6.125,14-Aug-2011,0.451612909955363,µg m^-3,0
50.875,6.125,15-Aug-2011,-3.6483871511394,µg m^-3,0
50.875,6.125,16-Aug-2011,-3.6483871511394,µg m^-3,0
50.875,6.125,17-Aug-2011,-3.6483871511394,µg m^-3,0
50.875,6.125,18-Aug-2011,29.6516133450693,µg m^-3,0
50.875,6.125,19-Aug-2011,-3.6483871511394,µg m^-3,0
50.875,6.125,20-Aug-2011,-3.6483871511394,µg m^-3,0
50.875,6.125,21-Aug-2011,-3.0483871421987,µg m^-3,0
50.875,6.125,22-Aug-2011,5.85161299042163,µg m^-3,0
