lon_deg,lat_deg,date,ozone,units,qc_flag
50.875,6.125,22-Mar-2011,1.38903222701723,µg m^-3,0
50.875,6.125,23-Mar-2011,2.57903220041865,µg m^-3,0
50.875,6.125,24-Mar-2011,2.86903219393665,µg m^-3,0
50.875,6.125,25-Mar-2011,3.45903218074912,µg m^-3,0
50.875,6.125,26-Mar-2011,0.659032243333997,µg m^-3,0
50.875,6.125,27-Mar-2011,1.84903221673542,µg m^-3,0
50.875,6.125,28-Mar-2011,0.299032251380624,µg m^-3,0
50.875,6.125,29-Mar-2011,1.47903222500557,µg m^-3,0
50.875,6.125,30-Mar-2011,2.93903219237203,µg m^-3,0
50.875,6.125,31-Mar-2011,5.34903213850433,µg m^-3,0
50.875,6.125,01-Apr-2011,0.456999989785254,µg m^-3,0
50.875,6.125,02-Apr-2011,3.46699992250651,µg m^-3,0
50.875,6.125,03-Apr-2011,-1.79299995992333,µg m^-3,0
50.875,6.125,04-Apr-2011,-3.27299992684275,µg m^-3,0
50.875,6.125,05-Apr-2011,-3.89299991298467,µg m^-3,0
50.875,6.125,06-Apr-2011,2.54699994307011,µg m^-3,0
50.875,6.125,07-Apr-2011,2.01699995491654,µg m^-3,0
50.875,6.125,08-Apr-2011,-1.24299997221678,µg m^-3,0
50.875,6.125,09-Apr-2011,-2.86299993600696,µg m^-3,0
50.875,6.125,10-Apr-2011,-1.34299996998161,µg m^-3,0
50.875,6.125,11-Apr-2011,2.0969999531284,µg m^-3,0
50.875,6.125,12-Apr-2011,-5.0229998877272,µg m^-3,0
50.875,6.125,13-Apr-2011,-5.2529998825863,µg m^-3,0
50.875,6.125,14-Apr-2011,-4.53299989867955,µg m^-3,0
50.875,6.125,15-Apr-2011,-3.94299991186708,µg m^-3,0
50.875,6.125,16-Apr-2011,-2.66299994047731,µg m^-3,0
50.875,6.125,17-Apr-2011,-1.49299996662885,µg m^-3,0
50.875,6.125,18-Apr-2011,-0.822999981604516,µg m^-3,0
50.875,6.125,19-Apr-2011,2.84699993636459,µg m^-3,0
50.875,6.125,20-Apr-2011,2.82699993681163,µg m^-3,0
50.875,6.125,21-Apr-2011,4.47699989993125,µg m^-3,0
50.875,6.125,22-Apr-2011,4.23699990529567,µg m^-3,0
50.875,6.125,23-Apr-2011,4.86699989121407,µg m^-3,0
50.875,6.125,24-Apr-2011,4.41699990127236,µg m^-3,0
50.875,6.125,25-Apr-2011,3.16699992921203,µg m^-3,0
50.875,6.125,26-Apr-2011,1.82699995916337,µg m^-3,0
